"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","ID"
"152",333089000,191.042,0.04208,342777000,202.831,0.0432486,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",52,"D1-F0-G0-X1-yellow-age-2"
"153",328440000,120.299,0.04208,337789000,119.819,0.0429146,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",53,"D1-F0-G0-X1-yellow-age-2"
"154",323929000,173.406,0.04208,333052000,189.592,0.043115,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",54,"D1-F0-G0-X1-yellow-age-2"
"155",319706000,172.811,0.04208,328563000,182.687,0.0427835,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",55,"D1-F0-G0-X1-yellow-age-2"
"156",315905000,85.1004,0.04208,324617000,88.4673,0.0427784,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",56,"D1-F0-G0-X1-yellow-age-2"
"157",312596000,201.379,0.04208,321178000,201.28,0.0432693,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",57,"D1-F0-G0-X1-yellow-age-2"
"158",309753000,417.848,0.04208,318067000,437.804,0.0434561,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",58,"D1-F0-G0-X1-yellow-age-2"
"159",307217000,198.253,0.04208,315208000,209.033,0.0431246,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",59,"D1-F0-G0-X1-yellow-age-2"
"160",304697000,116.412,0.04208,312449000,117.219,0.0429978,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",60,"D1-F0-G0-X1-yellow-age-2"
"161",301832000,94.3562,0.04208,309373000,98.5862,0.043018,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",61,"D1-F0-G0-X1-yellow-age-2"
"162",298312000,99.2043,0.04208,305633000,101.523,0.0426972,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",62,"D1-F0-G0-X1-yellow-age-2"
"163",293996000,264.533,0.04208,301193000,278.432,0.0427705,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",63,"D1-F0-G0-X1-yellow-age-2"
"164",288962000,95.1799,0.04208,296033000,95.7461,0.0433458,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",64,"D1-F0-G0-X1-yellow-age-2"
"165",283446000,359.594,0.04208,290262000,380.854,0.0428502,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",65,"D1-F0-G0-X1-yellow-age-2"
"166",277723000,166.82,0.04208,284447000,173.619,0.0429446,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",66,"D1-F0-G0-X1-yellow-age-2"
"167",272014000,176.629,0.04208,278644000,177.646,0.0431407,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",67,"D1-F0-G0-X1-yellow-age-2"
"168",266486000,38.3903,0.04208,272993000,40.623,0.0430703,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",68,"D1-F0-G0-X1-yellow-age-2"
"169",261284000,249.794,0.04208,267702000,252.132,0.0429491,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",69,"D1-F0-G0-X1-yellow-age-2"
"170",256544000,245.348,0.04208,262913000,262.192,0.0428369,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",70,"D1-F0-G0-X1-yellow-age-2"
"171",252352000,96.5306,0.04208,258702000,98.3597,0.0435951,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",71,"D1-F0-G0-X1-yellow-age-2"
"172",248685000,200.636,0.04208,254844000,209.427,0.0429098,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",72,"D1-F0-G0-X1-yellow-age-2"
"173",245396000,291.972,0.04208,251526000,304.137,0.0428872,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",73,"D1-F0-G0-X1-yellow-age-2"
"174",242247000,221.364,0.04208,248345000,226.92,0.0430402,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",74,"D1-F0-G0-X1-yellow-age-2"
"175",239074000,214.589,0.04208,245100000,225.725,0.0430429,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",75,"D1-F0-G0-X1-yellow-age-2"
"176",235881000,199.41,0.04208,241831000,203.939,0.0422883,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",76,"D1-F0-G0-X1-yellow-age-2"
"177",232807000,116.128,0.04208,238847000,116.965,0.042651,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",77,"D1-F0-G0-X1-yellow-age-2"
"178",230021000,81.018,0.04208,236079000,83.0659,0.0426974,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",78,"D1-F0-G0-X1-yellow-age-2"
"179",227604000,141.599,0.04208,233679000,142.353,0.0426524,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",79,"D1-F0-G0-X1-yellow-age-2"
"180",225526000,113.231,0.04208,231626000,113.679,0.0426533,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",80,"D1-F0-G0-X1-yellow-age-2"
"181",223679000,61.2756,0.04208,229795000,67.3012,0.0426862,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",81,"D1-F0-G0-X1-yellow-age-2"
"182",221978000,142.228,0.04208,228088000,149.174,0.0428625,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",82,"D1-F0-G0-X1-yellow-age-2"
"183",220421000,160.993,0.04208,226481000,164.082,0.0428591,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",83,"D1-F0-G0-X1-yellow-age-2"
"184",219081000,327.206,0.04208,225095000,339.013,0.0426652,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",84,"D1-F0-G0-X1-yellow-age-2"
"185",218032000,213.825,0.04208,224047000,219.381,0.0429491,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",85,"D1-F0-G0-X1-yellow-age-2"
"186",217303000,114.113,0.04208,223273000,124.236,0.0431006,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",86,"D1-F0-G0-X1-yellow-age-2"
"187",216837000,255.69,0.04208,222741000,265.667,0.0431516,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",87,"D1-F0-G0-X1-yellow-age-2"
"188",216482000,136.928,0.04208,222306000,131.564,0.043002,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",88,"D1-F0-G0-X1-yellow-age-2"
"189",215989000,232.741,0.04208,221742000,248.028,0.0428659,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",89,"D1-F0-G0-X1-yellow-age-2"
"190",215087000,199.143,0.04208,220762000,206.591,0.0427928,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",90,"D1-F0-G0-X1-yellow-age-2"
"191",213575000,105.423,0.04208,219144000,95.0681,0.042849,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",91,"D1-F0-G0-X1-yellow-age-2"
"192",211397000,365.129,0.04208,216811000,336.013,0.0434025,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",92,"D1-F0-G0-X1-yellow-age-2"
"193",208666000,192.764,0.04208,213793000,202.927,0.042905,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",93,"D1-F0-G0-X1-yellow-age-2"
"194",205631000,179.375,0.04208,210566000,190.072,0.0427433,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",94,"D1-F0-G0-X1-yellow-age-2"
"195",202638000,91.142,0.04208,207431000,108.794,0.0429868,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",95,"D1-F0-G0-X1-yellow-age-2"
"196",200044000,71.4408,0.04208,204682000,95.7639,0.0435275,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",96,"D1-F0-G0-X1-yellow-age-2"
"197",198136000,136.036,0.04208,202565000,194.075,0.0431269,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",97,"D1-F0-G0-X1-yellow-age-2"
"198",197044000,122.332,0.04208,201384000,154.881,0.0434612,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",98,"D1-F0-G0-X1-yellow-age-2"
"199",196725000,220.225,0.04208,200949000,179.112,0.0429438,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",99,"D1-F0-G0-X1-yellow-age-2"
"200",196999000,123.451,0.04208,201211000,141.453,0.043604,"D1-F0-G0-X1-yellow-age",2,"D1","F0","G0","X1","yellow-age",100,"D1-F0-G0-X1-yellow-age-2"
"201",580652000,323.448,0,593856000,354.38,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",1,"D1-F0-G0-X1-yellow-age-3"
"202",580653000,244.179,0,593858000,245.404,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",2,"D1-F0-G0-X1-yellow-age-3"
"203",580653000,123.875,0,593859000,133.14,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",3,"D1-F0-G0-X1-yellow-age-3"
"204",580652000,130.368,0,593858000,139.937,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",4,"D1-F0-G0-X1-yellow-age-3"
"205",580649000,108.177,0,593857000,119.455,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",5,"D1-F0-G0-X1-yellow-age-3"
"206",580643000,394.79,0,593855000,419.634,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",6,"D1-F0-G0-X1-yellow-age-3"
"207",580633000,317.304,0,593852000,348.617,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",7,"D1-F0-G0-X1-yellow-age-3"
"208",580615000,408.269,0,593845000,417.909,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",8,"D1-F0-G0-X1-yellow-age-3"
"209",580580000,243.442,0,593832000,263.676,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",9,"D1-F0-G0-X1-yellow-age-3"
"210",580515000,358.47,0,593801000,364.618,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",10,"D1-F0-G0-X1-yellow-age-3"
"211",580398000,160.598,0,593740000,162.141,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",11,"D1-F0-G0-X1-yellow-age-3"
"212",580187000,159.563,0,593618000,163.02,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",12,"D1-F0-G0-X1-yellow-age-3"
"213",579821000,438.707,0,593384000,457.436,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",13,"D1-F0-G0-X1-yellow-age-3"
"214",579208000,267.311,0,592960000,284.477,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",14,"D1-F0-G0-X1-yellow-age-3"
"215",578230000,277.396,0,592231000,301.402,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",15,"D1-F0-G0-X1-yellow-age-3"
"216",576789000,217.515,0,591102000,220.663,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",16,"D1-F0-G0-X1-yellow-age-3"
"217",574877000,459.033,0,589560000,497.337,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",17,"D1-F0-G0-X1-yellow-age-3"
"218",572655000,373.053,0,587768000,411.049,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",18,"D1-F0-G0-X1-yellow-age-3"
"219",570453000,381.161,0,586060000,394.869,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",19,"D1-F0-G0-X1-yellow-age-3"
"220",568673000,324.03,0,584833000,349.734,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",20,"D1-F0-G0-X1-yellow-age-3"
"221",567612000,157.854,0,584374000,170.916,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",21,"D1-F0-G0-X1-yellow-age-3"
"222",567339000,616.201,0,584722000,633.643,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",22,"D1-F0-G0-X1-yellow-age-3"
"223",567708000,193.079,0,585699000,193.604,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",23,"D1-F0-G0-X1-yellow-age-3"
"224",568458000,69.3614,0,587016000,63.4828,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",24,"D1-F0-G0-X1-yellow-age-3"
"225",569387000,598.046,0,588466000,622.328,0,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",25,"D1-F0-G0-X1-yellow-age-3"
"226",570441000,477.061,0.04208,590014000,483.818,0.0426852,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",26,"D1-F0-G0-X1-yellow-age-3"
"227",549990000,328.467,0.04208,569053000,337.885,0.0422151,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",27,"D1-F0-G0-X1-yellow-age-3"
"228",531125000,168.061,0.04208,550004000,180.108,0.0425124,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",28,"D1-F0-G0-X1-yellow-age-3"
"229",513988000,648.798,0.04208,532634000,669.249,0.0423599,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",29,"D1-F0-G0-X1-yellow-age-3"
"230",498659000,134.681,0.04208,517265000,147.543,0.0425532,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",30,"D1-F0-G0-X1-yellow-age-3"
"231",485126000,213.469,0.04208,503707000,224.587,0.0426141,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",31,"D1-F0-G0-X1-yellow-age-3"
"232",473280000,152.815,0.04208,491889000,155.942,0.0427217,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",32,"D1-F0-G0-X1-yellow-age-3"
"233",462902000,141.943,0.04208,481524000,146.364,0.0422102,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",33,"D1-F0-G0-X1-yellow-age-3"
"234",453715000,425.673,0.04208,472541000,441.666,0.0423361,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",34,"D1-F0-G0-X1-yellow-age-3"
"235",445485000,160.631,0.04208,464372000,169.795,0.0422135,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",35,"D1-F0-G0-X1-yellow-age-3"
"236",438059000,216.428,0.04208,456940000,223.513,0.0424727,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",36,"D1-F0-G0-X1-yellow-age-3"
"237",431381000,181.3,0.04208,450026000,188.451,0.0427138,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",37,"D1-F0-G0-X1-yellow-age-3"
"238",425456000,221.501,0.04208,443670000,232.403,0.0422569,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",38,"D1-F0-G0-X1-yellow-age-3"
"239",420309000,566.65,0.04208,438208000,587.651,0.0422657,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",39,"D1-F0-G0-X1-yellow-age-3"
"240",415882000,428.628,0.04208,433433000,445.242,0.0428817,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",40,"D1-F0-G0-X1-yellow-age-3"
"241",411931000,254.425,0.04208,428905000,255.755,0.0424805,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",41,"D1-F0-G0-X1-yellow-age-3"
"242",408070000,181.788,0.04208,424650000,188.879,0.0426596,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",42,"D1-F0-G0-X1-yellow-age-3"
"243",403875000,302.201,0.04208,420025000,325.133,0.0422505,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",43,"D1-F0-G0-X1-yellow-age-3"
"244",399005000,129.854,0.04208,414896000,130.46,0.042305,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",44,"D1-F0-G0-X1-yellow-age-3"
"245",393276000,157.114,0.04208,408890000,167.276,0.0426378,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",45,"D1-F0-G0-X1-yellow-age-3"
"246",386725000,350.756,0.04208,401931000,350.976,0.0428458,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",46,"D1-F0-G0-X1-yellow-age-3"
"247",379631000,295.616,0.04208,394345000,309.239,0.0423668,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",47,"D1-F0-G0-X1-yellow-age-3"
"248",372398000,93.7286,0.04208,386794000,98.1443,0.0428207,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",48,"D1-F0-G0-X1-yellow-age-3"
"249",365424000,450.508,0.04208,379353000,469.215,0.0427172,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",49,"D1-F0-G0-X1-yellow-age-3"
"250",359041000,165.543,0.04208,372572000,174.166,0.0426717,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",50,"D1-F0-G0-X1-yellow-age-3"
"251",353518000,122.823,0.04208,366705000,130.507,0.0430498,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",51,"D1-F0-G0-X1-yellow-age-3"
"252",349048000,137.707,0.04208,361816000,152.003,0.0425396,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",52,"D1-F0-G0-X1-yellow-age-3"
"253",345635000,127.244,0.04208,358199000,135.169,0.0426585,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",53,"D1-F0-G0-X1-yellow-age-3"
"254",343038000,141.022,0.04208,355394000,142.418,0.0426476,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",54,"D1-F0-G0-X1-yellow-age-3"
"255",340794000,242.323,0.04208,352964000,245.427,0.0429351,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",55,"D1-F0-G0-X1-yellow-age-3"
"256",338402000,121.041,0.04208,350301000,127.537,0.0427489,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",56,"D1-F0-G0-X1-yellow-age-3"
"257",335514000,51.1747,0.04208,347198000,53.2379,0.0426953,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",57,"D1-F0-G0-X1-yellow-age-3"
"258",332032000,154.177,0.04208,343507000,160.651,0.0428852,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",58,"D1-F0-G0-X1-yellow-age-3"
"259",328079000,222.206,0.04208,339275000,231.891,0.0426634,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",59,"D1-F0-G0-X1-yellow-age-3"
"260",323868000,575.455,0.04208,334848000,596.467,0.0430406,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",60,"D1-F0-G0-X1-yellow-age-3"
"261",319574000,150.706,0.04208,330228000,154.953,0.0430424,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",61,"D1-F0-G0-X1-yellow-age-3"
"262",315222000,357.624,0.04208,325571000,374.422,0.0431039,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",62,"D1-F0-G0-X1-yellow-age-3"
"263",310698000,147.723,0.04208,320757000,155.56,0.0420928,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",63,"D1-F0-G0-X1-yellow-age-3"
"264",305805000,211.331,0.04208,315888000,213.156,0.0427778,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",64,"D1-F0-G0-X1-yellow-age-3"
"265",300377000,213.81,0.04208,310294000,230.866,0.0427564,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",65,"D1-F0-G0-X1-yellow-age-3"
"266",294362000,59.8837,0.04208,304119000,64.7845,0.0424763,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",66,"D1-F0-G0-X1-yellow-age-3"
"267",287875000,262.033,0.04208,297529000,273.254,0.043323,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",67,"D1-F0-G0-X1-yellow-age-3"
"268",281170000,130.782,0.04208,290466000,135.056,0.042733,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",68,"D1-F0-G0-X1-yellow-age-3"
"269",274559000,140.167,0.04208,283639000,152.27,0.0432548,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",69,"D1-F0-G0-X1-yellow-age-3"
"270",268363000,280.462,0.04208,277086000,297.157,0.0432648,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",70,"D1-F0-G0-X1-yellow-age-3"
"271",262907000,183.31,0.04208,271296000,200.633,0.0425813,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",71,"D1-F0-G0-X1-yellow-age-3"
"272",258509000,56.1462,0.04208,266774000,60.8739,0.043431,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",72,"D1-F0-G0-X1-yellow-age-3"
"273",255400000,265.781,0.04208,263396000,275.408,0.0427624,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",73,"D1-F0-G0-X1-yellow-age-3"
"274",253606000,79.3914,0.04208,261556000,85.1296,0.0432277,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",74,"D1-F0-G0-X1-yellow-age-3"
"275",252859000,196.389,0.04208,260712000,206.622,0.0429326,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",75,"D1-F0-G0-X1-yellow-age-3"
"276",252667000,176.39,0.04208,260530000,176.247,0.0434399,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",76,"D1-F0-G0-X1-yellow-age-3"
"277",252479000,94.5691,0.04208,260258000,100.533,0.0427295,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",77,"D1-F0-G0-X1-yellow-age-3"
"278",251869000,106.21,0.04208,259735000,119.921,0.0425101,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",78,"D1-F0-G0-X1-yellow-age-3"
"279",250614000,232.537,0.04208,258615000,243.126,0.0427956,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",79,"D1-F0-G0-X1-yellow-age-3"
"280",248700000,217.602,0.04208,256768000,236.725,0.0430348,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",80,"D1-F0-G0-X1-yellow-age-3"
"281",246257000,132.892,0.04208,254337000,140.791,0.0422877,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",81,"D1-F0-G0-X1-yellow-age-3"
"282",243479000,132.457,0.04208,251748000,136.168,0.042409,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",82,"D1-F0-G0-X1-yellow-age-3"
"283",240544000,148.026,0.04208,248980000,163.793,0.0426071,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",83,"D1-F0-G0-X1-yellow-age-3"
"284",237546000,136.688,0.04208,246115000,150.262,0.042189,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",84,"D1-F0-G0-X1-yellow-age-3"
"285",234517000,179.135,0.04208,243310000,199.548,0.0427258,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",85,"D1-F0-G0-X1-yellow-age-3"
"286",231435000,129.456,0.04208,240318000,137.6,0.0424755,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",86,"D1-F0-G0-X1-yellow-age-3"
"287",228276000,136.694,0.04208,237275000,147.14,0.0424584,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",87,"D1-F0-G0-X1-yellow-age-3"
"288",225041000,67.4054,0.04208,234122000,69.0551,0.0424575,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",88,"D1-F0-G0-X1-yellow-age-3"
"289",221762000,224.696,0.04208,230889000,246.98,0.0423888,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",89,"D1-F0-G0-X1-yellow-age-3"
"290",218490000,64.982,0.04208,227657000,84.9767,0.0425992,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",90,"D1-F0-G0-X1-yellow-age-3"
"291",215287000,207.364,0.04208,224447000,221.439,0.0421026,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",91,"D1-F0-G0-X1-yellow-age-3"
"292",212232000,174.613,0.04208,221501000,172.149,0.0420542,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",92,"D1-F0-G0-X1-yellow-age-3"
"293",209380000,221.502,0.04208,218796000,209.79,0.0423718,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",93,"D1-F0-G0-X1-yellow-age-3"
"294",206744000,125.684,0.04208,216276000,126.55,0.0424235,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",94,"D1-F0-G0-X1-yellow-age-3"
"295",204272000,63.9883,0.04208,213941000,97.8002,0.04232,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",95,"D1-F0-G0-X1-yellow-age-3"
"296",201871000,198.047,0.04208,211719000,211.013,0.0419302,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",96,"D1-F0-G0-X1-yellow-age-3"
"297",199468000,107.555,0.04208,209585000,151.604,0.0421827,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",97,"D1-F0-G0-X1-yellow-age-3"
"298",197033000,127.03,0.04208,207380000,177.271,0.0420323,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",98,"D1-F0-G0-X1-yellow-age-3"
"299",194574000,266.575,0.04208,205183000,186.019,0.0419337,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",99,"D1-F0-G0-X1-yellow-age-3"
"300",192107000,148.978,0.04208,202986000,188.619,0.0414573,"D1-F0-G0-X1-yellow-age",3,"D1","F0","G0","X1","yellow-age",100,"D1-F0-G0-X1-yellow-age-3"
