"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","E","ID"
"148",291333000,153.545,0.04208,305698000,158.759,0.0419352,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",48,NA,"D1-F0-G0-X1-yellow-age-8"
"149",287039000,285.626,0.04208,301223000,311.876,0.0421938,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",49,NA,"D1-F0-G0-X1-yellow-age-8"
"150",282909000,315.132,0.04208,296844000,324.855,0.0425863,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",50,NA,"D1-F0-G0-X1-yellow-age-8"
"151",279171000,233.341,0.04208,292756000,240.614,0.0422506,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",51,NA,"D1-F0-G0-X1-yellow-age-8"
"152",275994000,277.004,0.04208,289330000,286.146,0.042049,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",52,NA,"D1-F0-G0-X1-yellow-age-8"
"153",273366000,415.692,0.04208,286519000,441.573,0.0420391,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",53,NA,"D1-F0-G0-X1-yellow-age-8"
"154",271096000,214.376,0.04208,284079000,229.274,0.0422962,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",54,NA,"D1-F0-G0-X1-yellow-age-8"
"155",268938000,234.338,0.04208,281695000,233.393,0.0418005,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",55,NA,"D1-F0-G0-X1-yellow-age-8"
"156",266730000,114.464,0.04208,279394000,123.3,0.0422237,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",56,NA,"D1-F0-G0-X1-yellow-age-8"
"157",264415000,119.01,0.04208,276890000,126.103,0.0422617,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",57,NA,"D1-F0-G0-X1-yellow-age-8"
"158",262016000,242.041,0.04208,274305000,251.481,0.0421389,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",58,NA,"D1-F0-G0-X1-yellow-age-8"
"159",259583000,104.211,0.04208,271732000,108.312,0.0424031,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",59,NA,"D1-F0-G0-X1-yellow-age-8"
"160",257198000,227.878,0.04208,269165000,248.785,0.0419231,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",60,NA,"D1-F0-G0-X1-yellow-age-8"
"161",255016000,184.264,0.04208,266945000,194.17,0.0420853,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",61,NA,"D1-F0-G0-X1-yellow-age-8"
"162",253259000,233.234,0.04208,265145000,240,0.0423298,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",62,NA,"D1-F0-G0-X1-yellow-age-8"
"163",252170000,106.136,0.04208,263992000,112.886,0.0424068,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",63,NA,"D1-F0-G0-X1-yellow-age-8"
"164",251895000,150.671,0.04208,263672000,159.257,0.0418241,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",64,NA,"D1-F0-G0-X1-yellow-age-8"
"165",252411000,235.029,0.04208,264303000,253.348,0.042217,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",65,NA,"D1-F0-G0-X1-yellow-age-8"
"166",253501000,358.116,0.04208,265430000,377.582,0.0424184,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",66,NA,"D1-F0-G0-X1-yellow-age-8"
"167",254809000,82.4949,0.04208,266726000,86.8634,0.0419841,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",67,NA,"D1-F0-G0-X1-yellow-age-8"
"168",255894000,305.956,0.04208,267884000,328.899,0.0416796,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",68,NA,"D1-F0-G0-X1-yellow-age-8"
"169",256362000,206.125,0.04208,268464000,218.311,0.0420754,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",69,NA,"D1-F0-G0-X1-yellow-age-8"
"170",255968000,211.065,0.04208,268049000,223.9,0.0421009,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",70,NA,"D1-F0-G0-X1-yellow-age-8"
"171",254686000,354.846,0.04208,266708000,380.724,0.0423477,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",71,NA,"D1-F0-G0-X1-yellow-age-8"
"172",252689000,170.964,0.04208,264576000,180.044,0.041687,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",72,NA,"D1-F0-G0-X1-yellow-age-8"
"173",250242000,181.454,0.04208,262150000,193.731,0.0421941,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",73,NA,"D1-F0-G0-X1-yellow-age-8"
"174",247614000,117.409,0.04208,259434000,128.125,0.0422059,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",74,NA,"D1-F0-G0-X1-yellow-age-8"
"175",245019000,187.288,0.04208,256769000,198.029,0.0420535,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",75,NA,"D1-F0-G0-X1-yellow-age-8"
"176",242604000,194.851,0.04208,254342000,208.278,0.0418368,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",76,NA,"D1-F0-G0-X1-yellow-age-8"
"177",240468000,112.009,0.04208,252269000,115.425,0.041801,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",77,NA,"D1-F0-G0-X1-yellow-age-8"
"178",238706000,164.52,0.04208,250607000,178.632,0.0419823,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",78,NA,"D1-F0-G0-X1-yellow-age-8"
"179",237416000,233.771,0.04208,249413000,242.539,0.0423013,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",79,NA,"D1-F0-G0-X1-yellow-age-8"
"180",236653000,118.688,0.04208,248720000,129.209,0.0422109,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",80,NA,"D1-F0-G0-X1-yellow-age-8"
"181",236393000,413.081,0.04208,248593000,442.388,0.0420507,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",81,NA,"D1-F0-G0-X1-yellow-age-8"
"182",236541000,141.772,0.04208,248943000,147.237,0.0416261,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",82,NA,"D1-F0-G0-X1-yellow-age-8"
"183",236948000,151.238,0.04208,249664000,171.289,0.0414349,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",83,NA,"D1-F0-G0-X1-yellow-age-8"
"184",237452000,112.017,0.04208,250526000,117.589,0.0414981,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",84,NA,"D1-F0-G0-X1-yellow-age-8"
"185",237858000,160.099,0.04208,251265000,182.827,0.0414332,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",85,NA,"D1-F0-G0-X1-yellow-age-8"
"186",237955000,291.135,0.04208,251680000,310.265,0.0415806,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",86,NA,"D1-F0-G0-X1-yellow-age-8"
"187",237574000,157.265,0.04208,251541000,173.231,0.0421158,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",87,NA,"D1-F0-G0-X1-yellow-age-8"
"188",236637000,226.944,0.04208,250677000,196.952,0.0417974,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",88,NA,"D1-F0-G0-X1-yellow-age-8"
"189",235194000,305.337,0.04208,249330000,310.512,0.0414688,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",89,NA,"D1-F0-G0-X1-yellow-age-8"
"190",233399000,223.263,0.04208,247662000,232.254,0.0410855,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",90,NA,"D1-F0-G0-X1-yellow-age-8"
"191",231458000,113.239,0.04208,245900000,93.6906,0.041661,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",91,NA,"D1-F0-G0-X1-yellow-age-8"
"192",229588000,164.149,0.04208,244066000,170.91,0.0418822,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",92,NA,"D1-F0-G0-X1-yellow-age-8"
"193",227968000,345.745,0.04208,242440000,378.182,0.0415558,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",93,NA,"D1-F0-G0-X1-yellow-age-8"
"194",226696000,84.5689,0.04208,241252000,124.167,0.0415136,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",94,NA,"D1-F0-G0-X1-yellow-age-8"
"195",225741000,292.852,0.04208,240412000,290.531,0.0415242,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",95,NA,"D1-F0-G0-X1-yellow-age-8"
"196",224989000,114.607,0.04208,239785000,134.426,0.0411433,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",96,NA,"D1-F0-G0-X1-yellow-age-8"
"197",224295000,152.442,0.04208,239293000,121.872,0.0409319,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",97,NA,"D1-F0-G0-X1-yellow-age-8"
"198",223601000,241.179,0.04208,238814000,170.344,0.0411904,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",98,NA,"D1-F0-G0-X1-yellow-age-8"
"199",222968000,210.459,0.04208,238280000,311.411,0.0412835,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",99,NA,"D1-F0-G0-X1-yellow-age-8"
"200",222527000,287.511,0.04208,237831000,226.496,0.0407671,"D1-F0-G0-X1-yellow-age",8,"D1","F0","G0","X1","yellow-age",100,NA,"D1-F0-G0-X1-yellow-age-8"
"201",580652000,500.066,0,600857000,525.818,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",1,NA,"D1-F0-G0-X1-yellow-age-9"
"202",580656000,175.379,0,600862000,203.955,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",2,NA,"D1-F0-G0-X1-yellow-age-9"
"203",580660000,135.427,0,600866000,145.677,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",3,NA,"D1-F0-G0-X1-yellow-age-9"
"204",580665000,237.892,0,600872000,247.13,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",4,NA,"D1-F0-G0-X1-yellow-age-9"
"205",580676000,396.527,0,600885000,413.005,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",5,NA,"D1-F0-G0-X1-yellow-age-9"
"206",580698000,178.906,0,600911000,188.551,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",6,NA,"D1-F0-G0-X1-yellow-age-9"
"207",580734000,306.737,0,600954000,308.538,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",7,NA,"D1-F0-G0-X1-yellow-age-9"
"208",580796000,186.856,0,601029000,201.634,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",8,NA,"D1-F0-G0-X1-yellow-age-9"
"209",580898000,247.662,0,601154000,257.035,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",9,NA,"D1-F0-G0-X1-yellow-age-9"
"210",581063000,233.697,0,601357000,256.469,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",10,NA,"D1-F0-G0-X1-yellow-age-9"
"211",581319000,446.026,0,601674000,480.587,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",11,NA,"D1-F0-G0-X1-yellow-age-9"
"212",581694000,240.021,0,602148000,242.871,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",12,NA,"D1-F0-G0-X1-yellow-age-9"
"213",582197000,431.944,0,602797000,467.109,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",13,NA,"D1-F0-G0-X1-yellow-age-9"
"214",582798000,175.113,0,603604000,182.972,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",14,NA,"D1-F0-G0-X1-yellow-age-9"
"215",583393000,75.4201,0,604469000,75.7276,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",15,NA,"D1-F0-G0-X1-yellow-age-9"
"216",583833000,347.296,0,605233000,365.241,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",16,NA,"D1-F0-G0-X1-yellow-age-9"
"217",583994000,246.449,0,605745000,251.093,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",17,NA,"D1-F0-G0-X1-yellow-age-9"
"218",583834000,276.01,0,605938000,304.03,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",18,NA,"D1-F0-G0-X1-yellow-age-9"
"219",583422000,385.366,0,605856000,392.579,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",19,NA,"D1-F0-G0-X1-yellow-age-9"
"220",582860000,230.792,0,605597000,235.187,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",20,NA,"D1-F0-G0-X1-yellow-age-9"
"221",582239000,233.387,0,605260000,241.99,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",21,NA,"D1-F0-G0-X1-yellow-age-9"
"222",581651000,392.436,0,604955000,402.874,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",22,NA,"D1-F0-G0-X1-yellow-age-9"
"223",581201000,69.671,0,604814000,81.2993,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",23,NA,"D1-F0-G0-X1-yellow-age-9"
"224",580995000,412.877,0,604962000,448.524,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",24,NA,"D1-F0-G0-X1-yellow-age-9"
"225",581092000,161.624,0,605457000,166.983,0,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",25,NA,"D1-F0-G0-X1-yellow-age-9"
"226",581421000,185.328,0.04208,606212000,195.472,0.0423886,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",26,NA,"D1-F0-G0-X1-yellow-age-9"
"227",559624000,167.801,0.04208,583765000,176.64,0.0418995,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",27,NA,"D1-F0-G0-X1-yellow-age-9"
"228",538987000,255.947,0.04208,562742000,276.39,0.0419642,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",28,NA,"D1-F0-G0-X1-yellow-age-9"
"229",519367000,214.75,0.04208,542670000,222.854,0.0423668,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",29,NA,"D1-F0-G0-X1-yellow-age-9"
"230",500791000,141.213,0.04208,523411000,149.911,0.0416932,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",30,NA,"D1-F0-G0-X1-yellow-age-9"
"231",483397000,450.252,0.04208,505638000,460.165,0.0420237,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",31,NA,"D1-F0-G0-X1-yellow-age-9"
"232",467313000,247.235,0.04208,489003000,268.834,0.0423437,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",32,NA,"D1-F0-G0-X1-yellow-age-9"
"233",452550000,239.236,0.04208,473552000,248.406,0.0414099,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",33,NA,"D1-F0-G0-X1-yellow-age-9"
"234",438986000,209.117,0.04208,459715000,225.433,0.0422931,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",34,NA,"D1-F0-G0-X1-yellow-age-9"
"235",426408000,93.5192,0.04208,446510000,99.2347,0.0417881,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",35,NA,"D1-F0-G0-X1-yellow-age-9"
"236",414583000,111.194,0.04208,434307000,113.166,0.0423932,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",36,NA,"D1-F0-G0-X1-yellow-age-9"
"237",403305000,232.564,0.04208,422467000,241.324,0.0419973,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",37,NA,"D1-F0-G0-X1-yellow-age-9"
"238",392432000,168.171,0.04208,411246000,172.199,0.0424978,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",38,NA,"D1-F0-G0-X1-yellow-age-9"
"239",381889000,372.452,0.04208,400217000,403.92,0.0425371,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",39,NA,"D1-F0-G0-X1-yellow-age-9"
"240",371676000,277.781,0.04208,389546000,293.21,0.042359,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",40,NA,"D1-F0-G0-X1-yellow-age-9"
"241",361874000,382.411,0.04208,379373000,389.624,0.0420362,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",41,NA,"D1-F0-G0-X1-yellow-age-9"
"242",352634000,311.719,0.04208,369882000,323.493,0.0421178,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",42,NA,"D1-F0-G0-X1-yellow-age-9"
"243",344111000,98.4084,0.04208,361083000,100.731,0.0422164,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",43,NA,"D1-F0-G0-X1-yellow-age-9"
"244",336408000,155.264,0.04208,353077000,155.809,0.0418907,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",44,NA,"D1-F0-G0-X1-yellow-age-9"
"245",329505000,145.564,0.04208,345984000,155.737,0.0420325,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",45,NA,"D1-F0-G0-X1-yellow-age-9"
"246",323232000,160.337,0.04208,339483000,175.891,0.0421696,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",46,NA,"D1-F0-G0-X1-yellow-age-9"
"247",317321000,138.426,0.04208,333309000,138.778,0.0424002,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",47,NA,"D1-F0-G0-X1-yellow-age-9"
"248",311514000,102.228,0.04208,327173000,113.631,0.0425445,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",48,NA,"D1-F0-G0-X1-yellow-age-9"
"249",305711000,120.689,0.04208,320997000,128.525,0.0421212,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",49,NA,"D1-F0-G0-X1-yellow-age-9"
"250",300034000,274.42,0.04208,315070000,289.095,0.0416798,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",50,NA,"D1-F0-G0-X1-yellow-age-9"
"251",294785000,224.038,0.04208,309700000,238.05,0.0421316,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",51,NA,"D1-F0-G0-X1-yellow-age-9"
"252",290297000,94.8781,0.04208,304981000,95.9773,0.0419995,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",52,NA,"D1-F0-G0-X1-yellow-age-9"
"253",286773000,181.782,0.04208,301291000,198.508,0.0419205,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",53,NA,"D1-F0-G0-X1-yellow-age-9"
"254",284168000,170.859,0.04208,298563000,179.14,0.0418592,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",54,NA,"D1-F0-G0-X1-yellow-age-9"
"255",282152000,121.551,0.04208,296444000,122.246,0.0425261,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",55,NA,"D1-F0-G0-X1-yellow-age-9"
"256",280220000,683.407,0.04208,294219000,713.096,0.0422097,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",56,NA,"D1-F0-G0-X1-yellow-age-9"
"257",277861000,168.016,0.04208,291622000,173.09,0.0420859,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",57,NA,"D1-F0-G0-X1-yellow-age-9"
"258",274715000,241.622,0.04208,288239000,257.591,0.0425015,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",58,NA,"D1-F0-G0-X1-yellow-age-9"
"259",270693000,385.453,0.04208,283856000,404.884,0.0426186,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",59,NA,"D1-F0-G0-X1-yellow-age-9"
"260",265940000,157.227,0.04208,278718000,157.584,0.0425542,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",60,NA,"D1-F0-G0-X1-yellow-age-9"
"261",260742000,132.762,0.04208,273174000,127.866,0.0424754,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",61,NA,"D1-F0-G0-X1-yellow-age-9"
"262",255448000,340.376,0.04208,267588000,368.811,0.0421358,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",62,NA,"D1-F0-G0-X1-yellow-age-9"
"263",250394000,176.372,0.04208,262363000,191.883,0.0425931,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",63,NA,"D1-F0-G0-X1-yellow-age-9"
"264",245855000,116.212,0.04208,257583000,129.57,0.042719,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",64,NA,"D1-F0-G0-X1-yellow-age-9"
"265",242011000,139.72,0.04208,253513000,143.712,0.0418984,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",65,NA,"D1-F0-G0-X1-yellow-age-9"
"266",238979000,85.9027,0.04208,250476000,91.6279,0.0418097,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",66,NA,"D1-F0-G0-X1-yellow-age-9"
"267",236871000,269.811,0.04208,248404000,290.87,0.0421247,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",67,NA,"D1-F0-G0-X1-yellow-age-9"
"268",235832000,130.444,0.04208,247357000,141.021,0.0426301,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",68,NA,"D1-F0-G0-X1-yellow-age-9"
"269",235979000,252.334,0.04208,247416000,264.993,0.0425628,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",69,NA,"D1-F0-G0-X1-yellow-age-9"
"270",237294000,140.842,0.04208,248692000,149.029,0.0423184,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",70,NA,"D1-F0-G0-X1-yellow-age-9"
"271",239526000,176.975,0.04208,250963000,186.092,0.0425139,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",71,NA,"D1-F0-G0-X1-yellow-age-9"
"272",242216000,125.515,0.04208,253667000,132.707,0.0423993,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",72,NA,"D1-F0-G0-X1-yellow-age-9"
"273",244848000,213.115,0.04208,256340000,234.678,0.0423483,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",73,NA,"D1-F0-G0-X1-yellow-age-9"
"274",246978000,499.019,0.04208,258518000,536.603,0.0420614,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",74,NA,"D1-F0-G0-X1-yellow-age-9"
"275",248313000,215.196,0.04208,259957000,222.781,0.0422167,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",75,NA,"D1-F0-G0-X1-yellow-age-9"
"276",248714000,292.748,0.04208,260425000,324.522,0.0425023,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",76,NA,"D1-F0-G0-X1-yellow-age-9"
"277",248177000,100.96,0.04208,259894000,105.319,0.0420344,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",77,NA,"D1-F0-G0-X1-yellow-age-9"
"278",246783000,108.672,0.04208,258618000,113.242,0.0423245,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",78,NA,"D1-F0-G0-X1-yellow-age-9"
"279",244707000,226.241,0.04208,256593000,250.02,0.0422882,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",79,NA,"D1-F0-G0-X1-yellow-age-9"
"280",242190000,51.1225,0.04208,254133000,53.5632,0.0422245,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",80,NA,"D1-F0-G0-X1-yellow-age-9"
"281",239520000,175.567,0.04208,251534000,186.799,0.0422151,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",81,NA,"D1-F0-G0-X1-yellow-age-9"
"282",236957000,65.5178,0.04208,249049000,68.0449,0.0417586,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",82,NA,"D1-F0-G0-X1-yellow-age-9"
"283",234685000,240.973,0.04208,246965000,266.882,0.0420634,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",83,NA,"D1-F0-G0-X1-yellow-age-9"
"284",232828000,231.187,0.04208,245242000,242.007,0.0419501,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",84,NA,"D1-F0-G0-X1-yellow-age-9"
"285",231490000,112.641,0.04208,244091000,119.762,0.0416283,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",85,NA,"D1-F0-G0-X1-yellow-age-9"
"286",230765000,117.52,0.04208,243665000,126.317,0.0416818,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",86,NA,"D1-F0-G0-X1-yellow-age-9"
"287",230705000,135.932,0.04208,243943000,147.244,0.0416621,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",87,NA,"D1-F0-G0-X1-yellow-age-9"
"288",231231000,157.706,0.04208,244858000,178.506,0.0419075,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",88,NA,"D1-F0-G0-X1-yellow-age-9"
"289",232061000,232.075,0.04208,246050000,266.202,0.0414954,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",89,NA,"D1-F0-G0-X1-yellow-age-9"
"290",232752000,161.45,0.04208,247182000,173.149,0.0417928,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",90,NA,"D1-F0-G0-X1-yellow-age-9"
"291",232857000,119.322,0.04208,247616000,139.613,0.0411502,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",91,NA,"D1-F0-G0-X1-yellow-age-9"
"292",232089000,61.575,0.04208,247241000,64.7561,0.0413166,"D1-F0-G0-X1-yellow-age",9,"D1","F0","G0","X1","yellow-age",92,NA,"D1-F0-G0-X1-yellow-age-9"
